user_id,expenses (INR),vibe,reviews,instagram_photos,previous_destinations,favorite_activities
daniellemartinez,3301.95,Cultural,Mysore exceeded my expectations in every traditional way. Dining here was a traditional experience The scenery was rich I left feeling completely immersive.,https://instagram.com/patrickturner/post/9187_landscape,"['Agra', 'Udaipur', 'Mysore']","['Fine Dining', 'Photography', 'Luxury']"
andreajones,3320.75,Beach,"I had a idyllic time in Andaman and Nicobar Islands. Exploring here was a serene experience The campsites were picturesque Overall, it was a picturesque experience.",https://instagram.com/wileynicholas/post/7664_landmark,['Andaman and Nicobar Islands'],"['Exploring', 'Camping']"
mday,1790.92,Relaxation,Shimla exceeded my expectations in every peaceful way. The wilderness was tranquil I left feeling completely peaceful.,https://instagram.com/todd79/post/3722_tent,"['Kerala', 'Shimla']","['Relaxation', 'Camping', 'Hiking']"
morganhart,2845.94,Cultural,The authentic atmosphere of Mysore was unforgettable. The backwaters were immersive The cuisine was fascinating I left feeling completely fascinating.,https://instagram.com/yvette18/post/6540_trail,['Mysore'],"['Backwaters', 'Fine Dining', 'Camping', 'Hiking']"
sparker,1861.52,Nature,I had a awe-inspiring time in Auli. The cultural experience was breathtaking It was a majestic trip I'll never forget.,https://instagram.com/veronica37/post/3606_resort,['Auli'],"['Adventure', 'Cultural', 'Luxury']"
anthonyguerrero,2870.41,Nightlife,"The energetic atmosphere of Goa was unforgettable. Hiking here was a pulsating experience The waters were pulsating Overall, it was a exciting experience.",https://instagram.com/walkeralan/post/3074_camera,['Goa'],"['Hiking', 'Swimming', 'Photography', 'Skiing']"
lauren86,4128.98,Cultural,My visit to Delhi was truly authentic. Camping here was a rich experience The boutiques were immersive It was a authentic trip I'll never forget.,https://instagram.com/joshua93/post/4300_forest,"['Delhi', 'Jaipur']","['Camping', 'Shopping', 'Nightlife']"
elizabethmorris,1648.07,Adventure,I had a challenging time in Rishikesh. The wilderness was challenging The culture was unforgettable I left feeling completely exhilarating.,https://instagram.com/adam85/post/6855_campfire,['Rishikesh'],"['Camping', 'Cultural']"
larry15,1377.09,Nature,I can't wait to return to awe-inspiring Rishikesh. The restaurants were lush The wilderness was breathtaking It was a majestic trip I'll never forget.,https://instagram.com/thomasmiller/post/8485_food,['Rishikesh'],"['Fine Dining', 'Camping', 'Cultural', 'Nightlife']"
justin96,4244.56,Solo Travel,The independent atmosphere of Delhi was unforgettable. The trails were liberating I left feeling completely introspective.,https://instagram.com/william44/post/1655_scenery,['Delhi'],"['Hiking', 'Nature', 'Backwaters', 'Photography']"
pamela77,2228.53,Beach,"I had a picturesque time in Puducherry. Overall, it was a golden experience.",https://instagram.com/vickiehancock/post/2905_fauna,"['Puducherry', 'Andaman and Nicobar Islands']","['Relaxation', 'Nature', 'Camping']"
davidfowler,3050.24,Relaxation,I had a peaceful time in Goa. The boutiques were rejuvenating The nightlife was rejuvenating It was a rejuvenating trip I'll never forget.,https://instagram.com/murraystephen/post/1841_sale,['Goa'],"['Shopping', 'Nightlife']"
morriscorey,2092.23,Adventure,"The challenging atmosphere of Spiti Valley was unforgettable. The campsites were thrilling Overall, it was a thrilling experience.",https://instagram.com/briantate/post/2353_city,['Spiti Valley'],"['Adventure', 'Camping', 'Shopping', 'Exploring']"
xfoster,4272.9,Cultural,I had a rich time in Delhi. The boutiques were authentic I left feeling completely immersive.,https://instagram.com/wjordan/post/9082_coast,"['Delhi', 'Udaipur', 'Mysore']","['Shopping', 'Beach', 'Fine Dining', 'Nightlife']"
williamspaul,1799.06,Nature,"I can't wait to return to lush Auli. The wilderness was lush Skiing here was a breathtaking experience Overall, it was a majestic experience.",https://instagram.com/fperez/post/7904_food,"['Auli', 'Rishikesh']","['Camping', 'Skiing', 'Fine Dining']"
xbell,1631.97,Adventure,Rishikesh exceeded my expectations in every unforgettable way. The cuisine was action-packed Camping here was a challenging experience I left feeling completely action-packed.,https://instagram.com/cassandra64/post/4085_gourmet,['Rishikesh'],"['Fine Dining', 'Camping']"
lauriejackson,5157.68,Luxury,"The exclusive atmosphere of Udaipur was unforgettable. The slopes were opulent Overall, it was a lavish experience.",https://instagram.com/julia74/post/4000_premium,['Udaipur'],"['Luxury', 'Skiing', 'Photography', 'Adventure']"
rcurtis,2061.9,Adventure,The thrilling atmosphere of Rishikesh was unforgettable. Shopping here was a unforgettable experience The cuisine was exhilarating It was a thrilling trip I'll never forget.,https://instagram.com/robert64/post/3108_mountain,"['Rishikesh', 'Spiti Valley']","['Shopping', 'Fine Dining', 'Hiking', 'Relaxation']"
upennington,1942.38,Adventure,The challenging atmosphere of Spiti Valley was unforgettable. The boutiques were thrilling The scenery was exhilarating I left feeling completely thrilling.,https://instagram.com/smithmadison/post/6335_hill,"['Manali', 'Rishikesh', 'Spiti Valley']","['Shopping', 'Photography', 'Camping', 'Hiking']"
dallen,4130.94,Luxury,My visit to Mysore was truly opulent. Taking photos here was a refined experience The campsites were refined It was a lavish trip I'll never forget.,https://instagram.com/williamskristina/post/1747_night,"['Mysore', 'Jaipur', 'Udaipur']","['Photography', 'Camping']"
flowersbrent,3430.82,Solo Travel,The introspective atmosphere of Udaipur was unforgettable. Swimming here was a introspective experience It was a empowering trip I'll never forget.,https://instagram.com/david46/post/9582_elegant,"['Varanasi', 'Shimla', 'Udaipur']","['Swimming', 'Luxury', 'Beach', 'Hiking']"
randy46,3345.19,Nightlife,I can't wait to return to exciting Goa. The scenery was lively The waters were pulsating It was a exciting trip I'll never forget.,https://instagram.com/markknapp/post/9335_sunset,['Goa'],"['Photography', 'Swimming', 'Cultural']"
nwoods,2247.04,Relaxation,My visit to Kerala was truly tranquil. The beaches were rejuvenating It was a tranquil trip I'll never forget.,https://instagram.com/dianabarnett/post/7593_spa,"['Goa', 'Kerala']","['Relaxation', 'Swimming']"
matthewjames,2276.87,Beach,The pristine atmosphere of Puducherry was unforgettable. The scenery was golden I left feeling completely picturesque.,https://instagram.com/josephray/post/1978_slope,"['Puducherry', 'Goa', 'Andaman and Nicobar Islands']","['Photography', 'Beach', 'Skiing', 'Adventure']"
ebryant,3144.8,Relaxation,"Mysore exceeded my expectations in every soothing way. The culture was soothing Overall, it was a soothing experience.",https://instagram.com/nwilson/post/9091_premium,['Mysore'],"['Luxury', 'Cultural']"
rstanley,2563.31,Nature,"I can't wait to return to untouched Darjeeling. The beaches were awe-inspiring Overall, it was a majestic experience.",https://instagram.com/jessicabell/post/8152_night,"['Darjeeling', 'Leh-Ladakh', 'Kerala']","['Nature', 'Swimming', 'Photography', 'Camping']"
mariah32,2678.14,Budget,My visit to Varanasi was truly budget-friendly. The sights were economical I left feeling completely budget-friendly.,https://instagram.com/bartletttodd/post/2862_city,"['Varanasi', 'Agra']","['Exploring', 'Beach']"
jameshall,2210.8,Nature,"My visit to Darjeeling was truly untouched. Taking photos here was a breathtaking experience Overall, it was a breathtaking experience.",https://instagram.com/mestes/post/8804_retreat,['Darjeeling'],"['Photography', 'Relaxation']"
molinajoshua,2791.75,Adventure,"Mysore exceeded my expectations in every action-packed way. The clubs were challenging The cultural experience was thrilling Overall, it was a challenging experience.",https://instagram.com/thomasrichard/post/5165_club,['Mysore'],"['Nightlife', 'Cultural']"
ncruz,2827.98,Beach,My visit to Puducherry was truly golden. The landscapes were serene I left feeling completely picturesque.,https://instagram.com/tammy70/post/5506_houseboat,"['Andaman and Nicobar Islands', 'Puducherry']","['Nature', 'Photography', 'Backwaters', 'Relaxation']"
nunezkatie,3069.0,Solo Travel,"My visit to Jaipur was truly independent. The cuisine was independent Overall, it was a empowering experience.",https://instagram.com/mark97/post/1517_chef,['Jaipur'],"['Adventure', 'Fine Dining', 'Cultural']"
brian46,2950.8,Relaxation,I can't wait to return to rejuvenating Goa. The cultural experience was calming It was a peaceful trip I'll never forget.,https://instagram.com/zrussell/post/4445_sand,['Goa'],"['Beach', 'Cultural', 'Fine Dining']"
tbowers,3231.29,Luxury,"My visit to Jaipur was truly opulent. Camping here was a refined experience The mountain views were indulgent Overall, it was a exclusive experience.",https://instagram.com/zharris/post/2558_festival,['Jaipur'],"['Camping', 'Hiking', 'Cultural', 'Swimming']"
dshields,2422.24,Beach,Goa exceeded my expectations in every picturesque way. I left feeling completely serene.,https://instagram.com/pameladaniel/post/3663_club,['Goa'],"['Luxury', 'Adventure', 'Nightlife', 'Photography']"
george25,2001.74,Solo Travel,The independent atmosphere of Shimla was unforgettable. The trails were liberating The attractions were introspective It was a empowering trip I'll never forget.,https://instagram.com/christian40/post/3684_city,"['Puducherry', 'Shimla', 'Manali']","['Hiking', 'Exploring', 'Relaxation', 'Luxury']"
xrobinson,1629.82,Nightlife,"I can't wait to return to exciting Rishikesh. Overall, it was a pulsating experience.",https://instagram.com/nealkristy/post/6074_spa,"['Puducherry', 'Rishikesh']","['Adventure', 'Nature', 'Relaxation', 'Hiking']"
kathleenmorris,2378.11,Nature,The untouched atmosphere of Shimla was unforgettable. The culture was lush The landscapes were awe-inspiring It was a untouched trip I'll never forget.,https://instagram.com/avilaamanda/post/6287_scenery,['Shimla'],"['Cultural', 'Photography', 'Nightlife', 'Nature']"
hernandezbeth,5151.08,Solo Travel,I had a eye-opening time in Udaipur. The campsites were eye-opening It was a independent trip I'll never forget.,https://instagram.com/ymarshall/post/7765_night,['Udaipur'],"['Adventure', 'Camping']"
pacheconicole,1769.27,Luxury,Darjeeling exceeded my expectations in every opulent way. The sights were opulent The trails were refined I left feeling completely indulgent.,https://instagram.com/patricia48/post/2761_adventure,"['Rishikesh', 'Darjeeling', 'Kerala']","['Exploring', 'Hiking']"
tiffany20,2272.03,Nature,"My visit to Auli was truly lush. The snow conditions were untouched Overall, it was a awe-inspiring experience.",https://instagram.com/chrismartinez/post/9068_fauna,"['Auli', 'Manali']","['Skiing', 'Nature']"
maria15,3743.23,Nature,"I had a breathtaking time in Andaman and Nicobar Islands. The waters were lush Skiing here was a breathtaking experience Overall, it was a breathtaking experience.",https://instagram.com/hmartin/post/8736_premium,['Andaman and Nicobar Islands'],"['Swimming', 'Skiing', 'Shopping', 'Luxury']"
stacyhanson,3554.94,Relaxation,"The soothing atmosphere of Goa was unforgettable. The nightlife was peaceful Overall, it was a calming experience.",https://instagram.com/mooreronald/post/2217_party,['Goa'],"['Beach', 'Nightlife']"
traci44,1946.51,Nature,"Manali exceeded my expectations in every majestic way. Hiking here was a majestic experience Overall, it was a lush experience.",https://instagram.com/erin97/post/6620_mountain,['Manali'],"['Hiking', 'Nature']"
morrisrachel,3324.39,Adventure,The exhilarating atmosphere of Andaman and Nicobar Islands was unforgettable. The attractions were unforgettable I left feeling completely thrilling.,https://instagram.com/stephenweeks/post/9309_pool,"['Leh-Ladakh', 'Andaman and Nicobar Islands']","['Adventure', 'Exploring', 'Swimming']"
collinsmegan,2584.72,Budget,"I had a affordable time in Agra. Overall, it was a affordable experience.",https://instagram.com/kevincarpenter/post/6856_premium,"['Varanasi', 'Agra']","['Adventure', 'Luxury', 'Exploring', 'Photography']"
amandagreene,3057.55,Nature,Spiti Valley exceeded my expectations in every majestic way. The clubs were breathtaking The traditions were breathtaking It was a breathtaking trip I'll never forget.,https://instagram.com/osilva/post/6815_tradition,"['Spiti Valley', 'Kerala', 'Mysore']","['Nightlife', 'Cultural', 'Luxury']"
aanderson,2781.5,Solo Travel,"Munnar exceeded my expectations in every empowering way. Shopping here was a independent experience The attractions were eye-opening Overall, it was a introspective experience.",https://instagram.com/kyliesimpson/post/9900_store,"['Andaman and Nicobar Islands', 'Munnar']","['Shopping', 'Exploring', 'Swimming']"
bethosborn,1697.51,Relaxation,"My visit to Shimla was truly peaceful. The landscapes were tranquil Dining here was a tranquil experience Overall, it was a tranquil experience.",https://instagram.com/osbornmarvin/post/6923_photo,"['Shimla', 'Darjeeling', 'Munnar']","['Photography', 'Fine Dining']"
ykeith,1885.96,Nature,Leh-Ladakh exceeded my expectations in every lush way. The mountain views were lush The lagoons were untouched It was a breathtaking trip I'll never forget.,https://instagram.com/fisherheather/post/5832_lagoon,"['Shimla', 'Leh-Ladakh', 'Munnar']","['Hiking', 'Backwaters']"
nicole62,2591.69,Budget,I had a value-for-money time in Varanasi. Swimming here was a budget-friendly experience Taking photos here was a cost-effective experience It was a value-for-money trip I'll never forget.,https://instagram.com/robin16/post/4784_beach,"['Varanasi', 'Agra']","['Swimming', 'Photography', 'Nature', 'Hiking']"
